Origin State,Origin County,Destination CTFIPS,Destination State,Destination County,Year,Movements,25th Percentile (minutes),50th Percentile (minutes),75th Percentile (minutes)
TX,Houston,45073,SC,Oconee,2023,<1K,1720.55,2513.52,4173.97
TX,Houston,45079,SC,Richland,2023,<1K,2362.77,2849.78,5336.68
TX,Houston,45083,SC,Spartanburg,2023,<1K,2004.9,2761.93,4870.18
TX,Houston,47005,TN,Benton,2023,<1K,1345.4,1719.53,2917.82
TX,Houston,47011,TN,Bradley,2023,<1K,1337.23,1534.78,2864.38
TX,Houston,47017,TN,Carroll,2023,<1K,1332.3,1714.82,2911.82
TX,Houston,47021,TN,Cheatham,2023,<1K,1443.13,2130.05,3778.48
TX,Houston,47035,TN,Cumberland,2023,<1K,2315.57,3275.5,4120.0
TX,Houston,47037,TN,Davidson,2023,<1K,1482.1,2277.92,3863.43
TX,Houston,47039,TN,Decatur,2023,<1K,1348.58,1716.68,2971.72
TX,Houston,47043,TN,Dickson,2023,<1K,1387.82,1765.02,3026.15
TX,Houston,47045,TN,Dyer,2023,<1K,1285.95,1656.12,2898.68
TX,Houston,47047,TN,Fayette,2023,<1K,1222.28,1501.62,2834.98
TX,Houston,47059,TN,Greene,2023,<1K,1495.57,1804.98,2938.63
TX,Houston,47063,TN,Hamblen,2023,<1K,1489.77,2018.17,3084.88
TX,Houston,47065,TN,Hamilton,2023,<1K,1314.5,1664.57,3381.87
TX,Houston,47075,TN,Haywood,2023,<1K,1239.1,1514.32,2849.98
TX,Houston,47077,TN,Henderson,2023,<1K,1312.3,1636.52,2935.33
TX,Houston,47081,TN,Hickman,2023,<1K,1372.13,1740.83,3011.5
TX,Houston,47085,TN,Humphreys,2023,<1K,1351.2,1709.93,2911.52
TX,Houston,47089,TN,Jefferson,2023,<1K,1487.13,2408.48,4042.07
TX,Houston,47093,TN,Knox,2023,<1K,1460.38,2515.0,4040.7
TX,Houston,47105,TN,Loudon,2023,<1K,1422.48,2329.3,4007.25
TX,Houston,47107,TN,McMinn,2023,<1K,1362.0,1564.82,2909.2
TX,Houston,47113,TN,Madison,2023,<1K,1269.97,1574.83,2939.08
TX,Houston,47119,TN,Maury,2023,<1K,1890.02,2790.17,4444.37
TX,Houston,47123,TN,Monroe,2023,<1K,1409.22,2102.95,4109.73
TX,Houston,47131,TN,Obion,2023,<1K,1276.72,1497.82,2475.1
TX,Houston,47141,TN,Putnam,2023,<1K,1850.43,2894.63,3958.8
TX,Houston,47145,TN,Roane,2023,<1K,2373.58,3374.93,4274.48
TX,Houston,47147,TN,Robertson,2023,<1K,1523.27,2284.6,4088.12
TX,Houston,47149,TN,Rutherford,2023,<1K,1683.15,2649.98,4796.75
TX,Houston,47155,TN,Sevier,2023,<1K,1590.0,2773.53,4088.97
TX,Houston,47157,TN,Shelby,2023,<1K,1182.57,1552.75,2904.67
TX,Houston,47159,TN,Smith,2023,<1K,1829.98,2879.6,3939.92
TX,Houston,47163,TN,Sullivan,2023,<1K,1533.83,1917.08,2925.0
TX,Houston,47165,TN,Sumner,2023,<1K,1484.82,1919.05,3521.22
TX,Houston,47179,TN,Washington,2023,<1K,1631.87,2607.27,4026.93
TX,Houston,47187,TN,Williamson,2023,<1K,1469.4,2054.92,3542.27
TX,Houston,47189,TN,Wilson,2023,<1K,1695.0,2787.68,3973.92
TX,Houston,48001,TX,Anderson,2023,10K-100K,1.13,5.0,10.13
TX,Houston,48003,TX,Andrews,2023,<1K,451.88,486.77,1363.28
TX,Houston,48005,TX,Angelina,2023,10K-100K,1.0,12.8,53.33
TX,Houston,48009,TX,Archer,2023,<1K,1496.08,2057.9,3165.12
TX,Houston,48011,TX,Armstrong,2023,<1K,1128.18,1360.3,2200.53
TX,Houston,48013,TX,Atascosa,2023,1K-10K,329.85,938.03,1662.82
TX,Houston,48015,TX,Austin,2023,1K-10K,375.0,1095.02,1628.53
TX,Houston,48021,TX,Bastrop,2023,1K-10K,117.08,144.12,667.37
TX,Houston,48025,TX,Bee,2023,<1K,389.78,1038.53,1853.2
TX,Houston,48027,TX,Bell,2023,1K-10K,118.38,209.05,1149.07
TX,Houston,48029,TX,Bexar,2023,1K-10K,283.87,873.7,1656.93
TX,Houston,48031,TX,Blanco,2023,<1K,399.2,1240.0,2875.0
TX,Houston,48035,TX,Bosque,2023,<1K,149.98,225.02,755.57
TX,Houston,48037,TX,Bowie,2023,1K-10K,174.67,284.67,1139.73
TX,Houston,48039,TX,Brazoria,2023,<1K,191.82,875.1,2105.42
TX,Houston,48041,TX,Brazos,2023,1K-10K,39.03,45.0,262.75
TX,Houston,48047,TX,Brooks,2023,<1K,1000.5,1300.33,2357.78
TX,Houston,48049,TX,Brown,2023,<1K,221.62,859.78,1590.0
TX,Houston,48051,TX,Burleson,2023,1K-10K,73.0,86.05,244.3
TX,Houston,48053,TX,Burnet,2023,<1K,428.42,1252.63,2685.0
TX,Houston,48055,TX,Caldwell,2023,1K-10K,181.85,495.02,1412.53
TX,Houston,48059,TX,Callahan,2023,1K-10K,251.37,398.1,1370.15
TX,Houston,48061,TX,Cameron,2023,<1K,1215.02,1631.35,4177.1
TX,Houston,48063,TX,Camp,2023,<1K,254.98,728.57,1495.0
TX,Houston,48065,TX,Carson,2023,<1K,1292.18,1754.9,3327.43
TX,Houston,48067,TX,Cass,2023,1K-10K,130.25,162.12,660.88
TX,Houston,48071,TX,Chambers,2023,1K-10K,361.68,1012.02,2112.6
TX,Houston,48073,TX,Cherokee,2023,1K-10K,6.2,38.47,474.4
TX,Houston,48075,TX,Childress,2023,<1K,716.07,1230.0,1815.07
TX,Houston,48077,TX,Clay,2023,<1K,377.05,1000.2,1693.4
TX,Houston,48081,TX,Coke,2023,<1K,355.2,1069.07,1638.93
TX,Houston,48083,TX,Coleman,2023,<1K,255.0,725.9,1560.0
TX,Houston,48085,TX,Collin,2023,1K-10K,568.13,1333.73,2648.02
TX,Houston,48089,TX,Colorado,2023,1K-10K,555.02,1200.85,1905.0
TX,Houston,48091,TX,Comal,2023,1K-10K,240.17,619.18,1516.77
TX,Houston,48093,TX,Comanche,2023,1K-10K,183.47,225.02,769.9
TX,Houston,48095,TX,Concho,2023,<1K,374.08,1285.88,2675.32
TX,Houston,48097,TX,Cooke,2023,1K-10K,262.05,861.7,1669.6
TX,Houston,48099,TX,Coryell,2023,1K-10K,127.08,172.12,865.0
TX,Houston,48103,TX,Crane,2023,<1K,1097.87,1436.52,2537.62
TX,Houston,48105,TX,Crockett,2023,<1K,1002.5,1350.67,2250.0
TX,Houston,48109,TX,Culberson,2023,<1K,1290.17,1523.25,2633.67
TX,Houston,48111,TX,Dallam,2023,<1K,1342.68,1758.07,2535.1
TX,Houston,48113,TX,Dallas,2023,1K-10K,138.72,348.72,1248.47
TX,Houston,48115,TX,Dawson,2023,<1K,504.92,1276.32,2746.7
TX,Houston,48117,TX,Deaf Smith,2023,<1K,1290.27,1580.15,2901.37
TX,Houston,48119,TX,Delta,2023,<1K,170.0,225.0,1054.4
TX,Houston,48121,TX,Denton,2023,1K-10K,284.43,981.53,1836.67
TX,Houston,48123,TX,DeWitt,2023,<1K,319.38,1020.0,2205.0
TX,Houston,48129,TX,Donley,2023,<1K,1095.45,1420.17,2520.07
TX,Houston,48131,TX,Duval,2023,<1K,1002.3,1325.42,2393.87
TX,Houston,48133,TX,Eastland,2023,1K-10K,232.33,359.37,1360.43
TX,Houston,48135,TX,Ector,2023,<1K,498.93,1312.28,2214.33
TX,Houston,48139,TX,Ellis,2023,10K-100K,103.37,134.9,877.18
TX,Houston,48141,TX,El Paso,2023,<1K,1416.53,1712.37,2802.18
TX,Houston,48143,TX,Erath,2023,1K-10K,260.45,843.58,1516.5
TX,Houston,48145,TX,Falls,2023,1K-10K,66.03,78.2,370.28
TX,Houston,48147,TX,Fannin,2023,<1K,464.43,1363.28,2780.22
TX,Houston,48149,TX,Fayette,2023,1K-10K,375.0,1095.98,1674.37
TX,Houston,48151,TX,Fisher,2023,<1K,523.57,1738.53,2865.83
TX,Houston,48157,TX,Fort Bend,2023,1K-10K,205.27,665.77,1473.92
TX,Houston,48159,TX,Franklin,2023,1K-10K,514.07,1414.92,2701.22
TX,Houston,48161,TX,Freestone,2023,10K-100K,37.03,45.02,207.73
TX,Houston,48163,TX,Frio,2023,<1K,332.52,868.17,1574.78
TX,Houston,48167,TX,Galveston,2023,<1K,223.53,753.4,2078.53
TX,Houston,48169,TX,Garza,2023,<1K,482.98,1160.62,2388.78
TX,Houston,48171,TX,Gillespie,2023,<1K,721.62,1341.18,2670.02
TX,Houston,48173,TX,Glasscock,2023,<1K,409.13,1238.08,1670.0
TX,Houston,48175,TX,Goliad,2023,<1K,366.6,1008.35,1952.98
TX,Houston,48177,TX,Gonzales,2023,1K-10K,505.0,1192.5,1968.8
TX,Houston,48181,TX,Grayson,2023,1K-10K,508.7,1335.0,2657.9
TX,Houston,48183,TX,Gregg,2023,1K-10K,203.08,750.0,1470.1
TX,Houston,48185,TX,Grimes,2023,1K-10K,87.17,331.32,1186.48
TX,Houston,48187,TX,Guadalupe,2023,1K-10K,268.8,860.85,1569.5
TX,Houston,48191,TX,Hall,2023,<1K,1026.47,1279.15,2053.52
TX,Houston,48193,TX,Hamilton,2023,1K-10K,162.25,194.98,818.0
TX,Houston,48197,TX,Hardeman,2023,<1K,507.28,1128.05,1688.3
TX,Houston,48199,TX,Hardin,2023,1K-10K,85.0,95.0,472.3
TX,Houston,48201,TX,Harris,2023,10K-100K,83.33,169.08,551.37
TX,Houston,48203,TX,Harrison,2023,1K-10K,95.9,209.13,1083.48
TX,Houston,48209,TX,Hays,2023,1K-10K,202.9,570.97,1595.45
TX,Houston,48213,TX,Henderson,2023,10K-100K,45.1,50.0,86.87
TX,Houston,48215,TX,Hidalgo,2023,<1K,1076.63,1319.98,2335.42
TX,Houston,48217,TX,Hill,2023,1K-10K,419.52,1079.73,1984.7
TX,Houston,48221,TX,Hood,2023,<1K,270.0,888.9,1665.0
TX,Houston,48223,TX,Hopkins,2023,1K-10K,147.1,841.08,1778.32
TX,Houston,48227,TX,Howard,2023,<1K,401.38,585.7,1623.0
TX,Houston,48229,TX,Hudspeth,2023,<1K,1347.58,1617.63,2613.27
TX,Houston,48231,TX,Hunt,2023,1K-10K,894.4,1475.6,2925.97
TX,Houston,48239,TX,Jackson,2023,<1K,490.02,1161.78,2679.27
TX,Houston,48241,TX,Jasper,2023,1K-10K,77.38,88.3,475.65
TX,Houston,48243,TX,Jeff Davis,2023,<1K,1276.58,1574.6,2658.07
TX,Houston,48245,TX,Jefferson,2023,1K-10K,120.0,190.0,1198.92
TX,Houston,48247,TX,Jim Hogg,2023,<1K,1195.65,1418.08,2495.08
TX,Houston,48249,TX,Jim Wells,2023,<1K,582.73,1313.37,2372.7
TX,Houston,48251,TX,Johnson,2023,1K-10K,183.07,780.62,1626.1
TX,Houston,48253,TX,Jones,2023,<1K,483.73,1541.92,2844.6
TX,Houston,48255,TX,Karnes,2023,<1K,295.45,906.05,1750.0
TX,Houston,48257,TX,Kaufman,2023,1K-10K,287.33,940.02,1554.27
TX,Houston,48259,TX,Kendall,2023,<1K,743.47,1285.38,2697.03
TX,Houston,48261,TX,Kenedy,2023,<1K,1147.5,1565.0,4136.9
TX,Houston,48265,TX,Kerr,2023,<1K,948.3,1387.55,2759.77
TX,Houston,48267,TX,Kimble,2023,<1K,905.7,1385.07,2468.1
TX,Houston,48273,TX,Kleberg,2023,<1K,960.13,1365.0,3036.72
TX,Houston,48277,TX,Lamar,2023,1K-10K,203.25,640.0,1500.7
TX,Houston,48281,TX,Lampasas,2023,<1K,183.28,825.0,2514.32
TX,Houston,48283,TX,La Salle,2023,<1K,368.15,947.13,1586.48
TX,Houston,48285,TX,Lavaca,2023,<1K,185.33,945.0,1638.18
TX,Houston,48287,TX,Lee,2023,1K-10K,96.1,111.87,393.95
TX,Houston,48289,TX,Leon,2023,10K-100K,1.0,6.63,27.02
TX,Houston,48291,TX,Liberty,2023,1K-10K,254.98,569.5,1252.88
TX,Houston,48293,TX,Limestone,2023,10K-100K,51.02,56.02,75.0
TX,Houston,48297,TX,Live Oak,2023,<1K,554.35,1287.82,2625.02
TX,Houston,48299,TX,Llano,2023,<1K,260.15,1170.5,4067.63
TX,Houston,48303,TX,Lubbock,2023,<1K,645.0,1379.28,2563.28
TX,Houston,48305,TX,Lynn,2023,<1K,504.98,1208.82,2421.42
TX,Houston,48307,TX,McCulloch,2023,<1K,255.0,416.95,1457.08
TX,Houston,48309,TX,McLennan,2023,10K-100K,89.03,106.05,405.02
TX,Houston,48311,TX,McMullen,2023,<1K,513.93,1289.0,2199.83
TX,Houston,48313,TX,Madison,2023,10K-100K,1.0,15.0,338.62
TX,Houston,48315,TX,Marion,2023,1K-10K,120.0,146.27,568.1
TX,Houston,48317,TX,Martin,2023,<1K,430.27,632.92,1680.0
TX,Houston,48321,TX,Matagorda,2023,<1K,226.15,710.0,3529.23
TX,Houston,48325,TX,Medina,2023,1K-10K,318.28,849.08,1579.53
TX,Houston,48327,TX,Menard,2023,<1K,340.7,1098.07,2168.6
TX,Houston,48329,TX,Midland,2023,<1K,438.58,899.98,1621.27
TX,Houston,48331,TX,Milam,2023,1K-10K,112.8,298.7,1240.0
TX,Houston,48333,TX,Mills,2023,<1K,185.22,366.87,1481.98
TX,Houston,48335,TX,Mitchell,2023,1K-10K,374.58,570.5,1524.4
TX,Houston,48337,TX,Montague,2023,<1K,358.47,982.43,1684.22
TX,Houston,48339,TX,Montgomery,2023,10K-100K,50.0,65.0,390.02
TX,Houston,48341,TX,Moore,2023,<1K,1256.98,1533.47,2633.33
TX,Houston,48343,TX,Morris,2023,1K-10K,675.0,1457.03,2715.0
TX,Houston,48347,TX,Nacogdoches,2023,10K-100K,12.5,21.47,210.0
TX,Houston,48349,TX,Navarro,2023,1K-10K,71.85,90.0,588.3
TX,Houston,48351,TX,Newton,2023,1K-10K,99.02,105.23,150.0
TX,Houston,48353,TX,Nolan,2023,1K-10K,347.52,630.02,1562.2
TX,Houston,48355,TX,Nueces,2023,<1K,920.62,1370.87,3229.63
TX,Houston,48359,TX,Oldham,2023,<1K,1253.07,1570.35,3124.02
TX,Houston,48361,TX,Orange,2023,1K-10K,137.08,427.63,1388.25
TX,Houston,48363,TX,Palo Pinto,2023,<1K,349.8,1216.32,2070.02
TX,Houston,48365,TX,Panola,2023,1K-10K,60.0,85.42,266.2
TX,Houston,48367,TX,Parker,2023,1K-10K,289.33,1193.85,1980.0
TX,Houston,48371,TX,Pecos,2023,<1K,1085.52,1455.92,2563.52
TX,Houston,48373,TX,Polk,2023,10K-100K,22.02,30.0,396.8
TX,Houston,48375,TX,Potter,2023,<1K,1190.88,1529.68,2752.95
TX,Houston,48379,TX,Rains,2023,<1K,112.57,135.25,981.07
TX,Houston,48381,TX,Randall,2023,<1K,1348.43,2320.18,3375.0
TX,Houston,48387,TX,Red River,2023,<1K,450.0,1153.68,2271.7
TX,Houston,48389,TX,Reeves,2023,<1K,1177.5,1455.07,2467.07
TX,Houston,48391,TX,Refugio,2023,<1K,495.0,1200.02,2782.8
TX,Houston,48395,TX,Robertson,2023,1K-10K,44.03,53.67,202.42
TX,Houston,48397,TX,Rockwall,2023,1K-10K,995.75,1495.7,2929.65
TX,Houston,48399,TX,Runnels,2023,<1K,288.67,971.53,1911.1
TX,Houston,48401,TX,Rusk,2023,1K-10K,44.1,58.15,214.33
TX,Houston,48403,TX,Sabine,2023,1K-10K,64.03,135.0,800.58
TX,Houston,48405,TX,San Augustine,2023,1K-10K,45.53,100.25,783.63
TX,Houston,48407,TX,San Jacinto,2023,1K-10K,256.42,555.0,1244.6
TX,Houston,48409,TX,San Patricio,2023,<1K,729.67,1300.0,2909.47
TX,Houston,48411,TX,San Saba,2023,<1K,217.32,291.93,1405.0
TX,Houston,48415,TX,Scurry,2023,<1K,430.75,1046.2,1944.77
TX,Houston,48419,TX,Shelby,2023,1K-10K,47.3,73.9,671.65
TX,Houston,48421,TX,Sherman,2023,<1K,1319.03,1760.3,3221.73
TX,Houston,48423,TX,Smith,2023,10K-100K,53.2,59.27,166.38
TX,Houston,48425,TX,Somervell,2023,<1K,285.0,1020.0,1636.07
TX,Houston,48431,TX,Sterling,2023,<1K,371.58,1155.02,1547.17
TX,Houston,48435,TX,Sutton,2023,<1K,648.17,1335.68,2226.83
TX,Houston,48439,TX,Tarrant,2023,1K-10K,205.0,882.23,1605.0
TX,Houston,48441,TX,Taylor,2023,1K-10K,284.23,486.58,1460.17
TX,Houston,48449,TX,Titus,2023,1K-10K,558.58,1364.43,2570.38
TX,Houston,48451,TX,Tom Green,2023,<1K,358.8,1199.32,2399.57
TX,Houston,48453,TX,Travis,2023,1K-10K,299.98,970.0,1839.73
TX,Houston,48455,TX,Trinity,2023,10K-100K,1.0,4.8,13.77
TX,Houston,48457,TX,Tyler,2023,1K-10K,44.0,48.13,61.02
TX,Houston,48459,TX,Upshur,2023,1K-10K,195.02,561.83,1359.35
TX,Houston,48467,TX,Van Zandt,2023,1K-10K,139.98,715.58,1479.33
TX,Houston,48469,TX,Victoria,2023,<1K,426.12,1200.05,2721.78
TX,Houston,48471,TX,Walker,2023,10K-100K,18.02,29.35,150.0
TX,Houston,48473,TX,Waller,2023,1K-10K,288.48,942.9,1493.25
TX,Houston,48475,TX,Ward,2023,<1K,960.0,1451.73,2709.12
TX,Houston,48477,TX,Washington,2023,1K-10K,212.72,885.0,1877.68
TX,Houston,48479,TX,Webb,2023,<1K,432.63,1046.3,1594.62
TX,Houston,48481,TX,Wharton,2023,1K-10K,267.68,1034.98,2347.95
TX,Houston,48483,TX,Wheeler,2023,<1K,1319.5,2256.28,4682.73
TX,Houston,48485,TX,Wichita,2023,<1K,530.5,1185.0,1996.13
TX,Houston,48487,TX,Wilbarger,2023,<1K,495.0,1155.0,1732.22
TX,Houston,48489,TX,Willacy,2023,<1K,1190.53,1603.32,4181.9
TX,Houston,48491,TX,Williamson,2023,1K-10K,195.0,770.62,1633.68
TX,Houston,48493,TX,Wilson,2023,<1K,361.52,1094.87,2403.07
TX,Houston,48497,TX,Wise,2023,<1K,267.33,895.53,1643.85
TX,Houston,48499,TX,Wood,2023,1K-10K,105.0,130.0,911.97
